study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|pt,5160,2575,2585,False,-3.79415916,calibration,0.519427,0.479005,0.555209,0.503046,0.0,0.003883,0.040388,0.869246,0.923791,0.976402,0.520349,0.520852,0.500969,0.512755,0.780583,0.618938,0.048803,0.038855,0.32365,0.235514,3.489752,36.08748,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|ar,5126,2568,2558,False,-4.62623076,calibration,0.451794,0.427078,0.477128,0.470906,0.001168,0.008178,0.042056,0.928069,0.964034,0.992572,0.499415,0.498454,0.500975,0.500197,0.991044,0.664838,-0.018025,-0.096412,0.357474,0.284774,3.18004,33.682712,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|en,5184,2599,2585,False,-3.97151288,calibration,0.485498,0.464312,0.504923,0.481556,0.0,0.001924,0.037322,0.901354,0.951257,0.991489,0.497685,0.497179,0.50135,0.499298,0.684494,0.57741,-0.006084,-0.029003,0.340618,0.257571,3.718849,45.888746,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|es,5133,2560,2573,False,-3.07792088,calibration,0.489534,0.469248,0.511652,0.488488,0.002734,0.008984,0.036328,0.898562,0.951419,0.989895,0.493474,0.49261,0.501266,0.47549,0.151562,0.229858,-0.020211,-0.020933,0.3386,0.254822,3.486286,36.303996,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G1|pt,5129,2548,2581,False,-3.61989275,calibration,0.531194,0.494198,0.557481,0.52541,0.00157,0.010597,0.068681,0.882604,0.934522,0.989151,0.515695,0.516014,0.503217,0.511356,0.565542,0.537085,0.032184,0.062387,0.317767,0.230649,3.503577,36.88638,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.498997,0.48153,0.04398,0.91631
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.494856,0.445298,0.095388,0.82358
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.498811,0.451794,0.0794,0.850526
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.020184,0.496584,0.486492,0.020184,0.960163
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,all,all,41224,20612,20612,False,-0.02308913,calibration,0.505302,0.497676,0.512413,0.508876,0.001601,0.012905,0.058704,0.899816,0.948719,0.990588,0.500534,0.500534,0.5,0.500283,0.943674,0.653903,0.002305,0.010603,0.330687,0.247095,3.468215,38.06051,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender,G0,20652,10337,10315,False,0.056249,calibration,0.506169,0.494182,0.516629,0.512203,0.001935,0.013253,0.059979,0.903732,0.951721,0.990984,0.503486,0.503514,0.500533,0.504236,0.477895,0.490712,0.007037,0.012337,0.330257,0.247349,3.463555,37.910274,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender,G1,20572,10275,10297,False,-0.00920547,calibration,0.50475,0.492955,0.514982,0.505732,0.001363,0.012652,0.055474,0.895989,0.945227,0.990288,0.501653,0.502079,0.500535,0.500622,0.900925,0.643607,0.006896,0.0095,0.330966,0.244033,3.472893,38.211331,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,ar,10315,5163,5152,False,-0.02838201,calibration,0.498827,0.483952,0.512857,0.50115,0.001937,0.009684,0.051714,0.903727,0.954775,0.990295,0.499467,0.499069,0.500533,0.5,0.872167,0.635613,-0.002797,-0.002345,0.333936,0.251527,3.216182,35.062771,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,en,10330,5179,5151,False,0.06436246,calibration,0.501889,0.489335,0.514334,0.510296,0.003089,0.01313,0.058699,0.904679,0.95399,0.989905,0.50242,0.502838,0.501355,0.505461,0.348523,0.412571,0.005968,0.003778,0.332405,0.250121,3.688851,44.87769,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,es,10290,5147,5143,False,0.12646573,calibration,0.522568,0.508136,0.532962,0.527312,0.00544,0.019429,0.062755,0.893642,0.940502,0.986778,0.506608,0.506788,0.500194,0.588384,0.045269,0.08407,0.035286,0.045136,0.322064,0.234767,3.470939,35.796484,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language,pt,10289,5123,5166,False,0.05385135,calibration,0.501646,0.480296,0.516318,0.50849,0.001757,0.015811,0.061487,0.908633,0.952381,0.988966,0.498008,0.498177,0.50209,0.496224,0.538747,0.516612,-0.003658,0.003292,0.332526,0.249976,3.496644,36.485727,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,argentina,1197,608,589,False,0.0860077,calibration,0.51194,0.476449,0.54196,0.53245,0.001645,0.021382,0.069079,0.903226,0.942275,0.98472,0.500418,0.504059,0.507937,0.515432,0.274671,0.358369,0.009134,0.023881,0.327499,0.252297,3.577686,39.269051,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,australia,1759,887,872,False,0.06586203,calibration,0.486061,0.455396,0.51919,0.499292,0.001127,0.009019,0.052988,0.897936,0.963303,0.991972,0.485503,0.487235,0.504264,0.482759,0.284104,0.3577,-0.027941,-0.027877,0.340401,0.261228,3.657747,44.056332,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,brazil,5552,2773,2779,False,0.11057206,calibration,0.487017,0.46154,0.508362,0.497091,0.000721,0.009737,0.055175,0.925153,0.961497,0.991364,0.504683,0.504217,0.50054,0.530184,0.072845,0.128091,0.01668,-0.025967,0.339856,0.260312,3.452222,35.388982,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,canada,1760,854,906,False,0.09945479,calibration,0.491686,0.458475,0.524092,0.478825,0.001171,0.010539,0.055035,0.890728,0.945916,0.984547,0.513636,0.501148,0.514773,0.492647,0.078454,0.135354,0.004296,-0.016629,0.337584,0.257182,3.672463,43.117171,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,chile,1481,730,751,False,0.06666514,calibration,0.507528,0.479033,0.534762,0.508336,0.00137,0.020548,0.058904,0.884154,0.945406,0.984021,0.509791,0.508658,0.50709,0.503215,0.428767,0.463018,0.01754,0.015056,0.32968,0.246455,3.591218,40.000915,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,colombia,1414,717,697,False,0.00249613,calibration,0.520701,0.48168,0.553464,0.536148,0.006974,0.020921,0.064156,0.893831,0.936872,0.979914,0.508487,0.502675,0.507072,0.50854,0.913529,0.653367,0.009389,0.041403,0.323095,0.240983,3.434285,34.392415,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,egypt,2584,1291,1293,False,0.25131458,calibration,0.473684,0.440732,0.506363,0.474098,0.003098,0.006197,0.034082,0.904872,0.958237,0.989172,0.495743,0.495366,0.500387,0.3125,0.007746,0.015117,-0.041905,-0.052632,0.346561,0.271382,3.112141,33.845949,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,great britain,1730,871,859,False,-0.00313912,calibration,0.519027,0.488375,0.550598,0.530286,0.002296,0.019518,0.076923,0.901048,0.947614,0.982538,0.503468,0.500441,0.503468,0.503704,0.936854,0.655159,0.001808,0.038053,0.323911,0.238006,3.676051,44.976124,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,gulf,2436,1196,1240,False,-0.02307841,calibration,0.510212,0.470496,0.539406,0.506254,0.002508,0.014214,0.056856,0.897581,0.960484,0.996774,0.494663,0.500974,0.509031,0.491542,0.850334,0.622971,0.002721,0.020424,0.328295,0.244356,3.179317,34.58432,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,ireland,1612,839,773,False,0.0646322,calibration,0.47908,0.450784,0.511871,0.51462,0.001192,0.005959,0.053635,0.92238,0.957309,0.979301,0.488213,0.491196,0.520471,0.510174,0.418355,0.459725,-0.017785,-0.04184,0.343886,0.271867,3.669721,44.839488,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,levantine,2608,1288,1320,False,0.09286678,calibration,0.488927,0.457922,0.520853,0.486486,0.0,0.01087,0.044255,0.915152,0.959091,0.990152,0.5,0.4952,0.506135,0.471831,0.104037,0.170483,-0.015406,-0.022146,0.338935,0.250863,3.419052,37.667437,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,maghrebi,2687,1388,1299,False,0.1909903,calibration,0.520653,0.487783,0.549068,0.540427,0.002882,0.018012,0.072767,0.886066,0.945343,0.988453,0.493115,0.508329,0.516561,0.618182,0.048991,0.090788,0.042014,0.041305,0.323077,0.236137,3.15275,34.13862,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,mexico,1554,793,761,False,-0.03897423,calibration,0.518988,0.486679,0.55407,0.537925,0.008827,0.015132,0.074401,0.88042,0.943495,0.989488,0.509009,0.499004,0.510296,0.509791,0.984868,0.671828,-0.008428,0.037975,0.323945,0.241795,3.412665,33.280697,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,new zealand,1667,814,853,False,0.06443733,calibration,0.51185,0.478582,0.53854,0.503407,0.001229,0.009828,0.061425,0.910903,0.966002,0.988277,0.518896,0.516498,0.511698,0.509063,0.414005,0.45664,0.033709,0.0237,0.327508,0.240468,3.805022,48.679697,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,peru,1455,747,708,False,0.12258396,calibration,0.548395,0.50367,0.568962,0.550219,0.004016,0.016064,0.056225,0.878531,0.929379,0.988701,0.489347,0.501166,0.513402,0.523256,0.060241,0.108043,0.004941,0.09679,0.309251,0.216454,3.516838,37.69898,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,portugal,4737,2350,2387,False,0.04597302,calibration,0.518768,0.490569,0.53985,0.521174,0.002979,0.018723,0.073191,0.898199,0.940092,0.984499,0.50855,0.510086,0.503905,0.503333,0.706809,0.587965,0.02194,0.037536,0.323983,0.240448,3.548708,37.771166,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,spain,1621,789,832,False,0.07650186,calibration,0.52496,0.489944,0.561508,0.509957,0.001267,0.015209,0.054499,0.890625,0.941106,0.983173,0.519432,0.511741,0.513263,0.514706,0.2218,0.310009,0.028829,0.04992,0.320957,0.231339,3.472021,35.084689,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,united states,1802,914,888,False,-0.00677309,calibration,0.520035,0.485781,0.545875,0.53981,0.006565,0.019694,0.059081,0.912162,0.957207,0.989865,0.500555,0.494621,0.507214,0.504263,0.905908,0.647887,-0.01891,0.04007,0.323405,0.234601,3.657154,43.821432,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,venezuela,1568,763,805,False,0.03285297,calibration,0.509996,0.485665,0.534571,0.519784,0.006553,0.026212,0.08519,0.906832,0.941615,0.986335,0.496173,0.499504,0.513393,0.48621,0.623853,0.546498,-0.001023,0.019991,0.328442,0.248246,3.322945,31.904361,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|ar,5189,2595,2594,False,-0.02340224,calibration,0.502963,0.481293,0.525932,0.507308,0.002312,0.011946,0.052794,0.909021,0.954125,0.993061,0.497976,0.497908,0.500096,0.498874,0.853565,0.629709,-0.005953,0.005927,0.331884,0.251108,3.251885,36.426074,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|en,5146,2580,2566,False,0.06024494,calibration,0.500438,0.48145,0.51743,0.510561,0.002713,0.00969,0.060078,0.911925,0.957132,0.992206,0.503304,0.503589,0.50136,0.5059,0.398837,0.446034,0.00734,0.000877,0.333147,0.250826,3.658631,43.859167,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|es,5157,2587,2570,False,-0.02269357,calibration,0.506772,0.48907,0.521405,0.517058,0.002706,0.018168,0.061461,0.907782,0.949416,0.984825,0.5032,0.501627,0.501648,0.502481,0.97874,0.664044,0.010879,0.013545,0.329979,0.246073,3.455665,35.291335,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|pt,5160,2575,2585,False,0.05589021,calibration,0.516514,0.491722,0.542471,0.522412,0.001553,0.016311,0.067184,0.89942,0.956673,0.993424,0.508915,0.509065,0.500969,0.506877,0.586796,0.543916,0.018354,0.033027,0.325107,0.244428,3.489752,36.08748,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|ar,5126,2568,2558,False,0.25131458,calibration,0.494829,0.466404,0.515643,0.495771,0.001168,0.007399,0.050234,0.897185,0.95387,0.987881,0.497464,0.498422,0.500975,0.413043,0.007399,0.014537,-0.016735,-0.010342,0.335952,0.248878,3.18004,33.682712,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|en,5184,2599,2585,False,0.1108042,calibration,0.50365,0.485221,0.522101,0.510635,0.003463,0.016545,0.055791,0.897485,0.950484,0.987234,0.499614,0.500793,0.50135,0.507599,0.064255,0.114071,0.003253,0.0073,0.33154,0.248312,3.718849,45.888746,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|es,5133,2560,2573,False,0.09619903,calibration,0.538698,0.517809,0.555514,0.539291,0.008203,0.019531,0.070703,0.878741,0.932375,0.986009,0.516852,0.51589,0.501266,0.564725,0.136328,0.219635,0.04883,0.077397,0.314013,0.219755,3.486286,36.303996,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|pt,5129,2548,2581,False,-0.00920547,calibration,0.486898,0.46463,0.505558,0.49398,0.000785,0.014521,0.054553,0.91205,0.949244,0.987214,0.496393,0.499179,0.503217,0.496343,0.932104,0.647757,-0.003284,-0.026204,0.339918,0.256775,3.503577,36.88638,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.506233,0.498827,0.023741,0.954569
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.507869,0.473684,0.074711,0.863764
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.506345,0.486898,0.051801,0.903841
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.001419,0.505459,0.50475,0.001419,0.997197
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,all,all,400,200,200,False,-3.62926125,calibration,0.5369,0.459799,0.601041,0.508517,0.0,0.0,0.025,0.87,0.9,0.93,0.53,0.53,0.5,0.529126,0.545,0.536946,0.060027,0.0738,0.315255,0.220627,3.504823,38.966367,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender,G0,200,100,100,False,-3.60947935,calibration,0.479,0.392831,0.545764,0.465913,0.0,0.0,0.01,0.89,0.89,0.96,0.485,0.485,0.5,0.483871,0.45,0.466321,-0.030074,-0.042,0.344724,0.281106,3.533563,40.321517,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender,G1,200,100,100,False,-3.50842414,calibration,0.6021,0.519103,0.674901,0.568461,0.0,0.01,0.05,0.73,0.86,0.91,0.585,0.585,0.5,0.597701,0.52,0.55615,0.171455,0.2042,0.282864,0.191206,3.476082,37.611218,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,language,ar,100,50,50,False,-3.76217325,calibration,0.524,0.390156,0.658182,0.502995,0.0,0.0,0.02,0.8,0.8,0.94,0.5,0.5,0.5,0.5,0.56,0.528302,0.0,0.048,0.322896,0.252525,3.42061,41.082537,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,language,en,100,50,50,False,-3.80900755,calibration,0.512,0.420168,0.627459,0.518971,0.02,0.02,0.02,0.84,0.86,0.94,0.5,0.5,0.5,0.5,0.52,0.509804,0.0,0.024,0.328956,0.282424,3.743548,46.377363,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,language,es,100,50,50,False,-3.26274205,calibration,0.592,0.457613,0.699346,0.563213,0.0,0.0,0.0,0.86,0.94,0.98,0.53,0.53,0.5,0.545455,0.36,0.433735,0.063801,0.184,0.288552,0.162424,3.417706,33.078963,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,language,pt,100,50,50,False,-3.63007525,calibration,0.56,0.455477,0.674304,0.515292,0.0,0.0,0.02,0.76,0.78,1.0,0.54,0.54,0.5,0.534483,0.62,0.574074,0.081044,0.12,0.304714,0.232525,3.437426,35.326608,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,argentina,11,3,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,australia,17,7,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,brazil,49,22,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,canada,21,11,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,chile,19,9,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,colombia,6,4,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,egypt,31,16,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,great britain,19,4,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,gulf,24,10,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,ireland,12,8,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,maghrebi,20,12,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,mexico,19,11,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,new zealand,17,12,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,peru,11,6,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,portugal,51,28,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,spain,23,9,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,united states,14,8,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,variety,venezuela,11,8,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,65a27dc4d2370a2f,pan17_multilingual,qwen3_4b,raw_full,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
